origin_date,target_date,horizon_days,district,hazard,p_Flood,p_Drought,p_Normal,threshold_flood,threshold_drought,temperature,explanation_top_features,y_pred_mm,roll3_mm,roll7_mm,roll30_mm,n_stations,feedback,comment
2024-07-23,2024-07-24,1,Ampāra,Drought,3.015082508219505e-186,1.0,8.670905313105813e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583268038637323}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023336237393209877}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016635904102009907}, {""feature"": ""roll7_mm"", ""shap_value"": 5.327435909502354e-07}]",0.7015029931134265,0.1592592653390158,0.1592592653390158,0.1592592653390158,27,,
2024-07-23,2024-07-24,1,Anurādhapura,Drought,1.6831536035252333e-186,1.0,8.646040631812598e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583292069818499}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023335133630274636}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016646989895124607}, {""feature"": ""roll7_mm"", ""shap_value"": 3.419677200612592e-07}]",0.3730215112269294,0.0551020427562228,0.0551020427562228,0.0551020427562228,49,,
2024-07-23,2024-07-24,1,Badulla,Drought,4.428786741506546e-186,1.0,7.768399571837761e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583237248087102}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023337640425814092}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016621597136012682}, {""feature"": ""roll7_mm"", ""shap_value"": 7.780694088969226e-07}]",1.0575302397483233,0.2473684179959806,0.2473684179959806,0.2473684179959806,19,,
2024-07-23,2024-07-24,1,Gampaha,Drought,9.875974409238149e-179,1.0,2.409682543404986e-44,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8551476219187414}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02491928176683214}, {""feature"": ""y_pred_mm"", ""shap_value"": -8.00148562108971e-05}, {""feature"": ""roll7_mm"", ""shap_value"": 1.3094760969195596e-05}]",3.5435397770203645,2.288888978564874,2.288888978564874,2.288888978564874,9,,
2024-07-23,2024-07-24,1,Gālla,Drought,1.0496952666267987e-176,1.0,2.637845381724314e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550239419205227}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02498668538459255}, {""feature"": ""y_pred_mm"", ""shap_value"": -1.2877218548392605e-05}, {""feature"": ""roll7_mm"", ""shap_value"": 2.2335037654815093e-06}]",3.21829475718786,2.711111083760424,2.711111083760424,2.711111083760424,9,,
2024-07-23,2024-07-24,1,Hambantŏṭa,Drought,3.1483426628787375e-181,1.0,7.923876409406738e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8571434548849347}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023896041531529143}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0011039159310514551}, {""feature"": ""roll7_mm"", ""shap_value"": 6.440310491962961e-05}]",1.655623635052706,1.449999982926774,1.449999982926774,1.449999982926774,16,,
2024-07-23,2024-07-24,1,Kaḷutara,Drought,1.6075577068468108e-176,1.0,2.0272972959733718e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550134888969414}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024992090790691472}, {""feature"": ""y_pred_mm"", ""shap_value"": -6.909124783342768e-06}, {""feature"": ""roll7_mm"", ""shap_value"": 1.3130274825537414e-06}]",3.789249207182681,2.833333513186376,2.833333513186376,2.833333513186376,12,,
2024-07-23,2024-07-24,1,Kilinŏchchi,Drought,1.1455156554981666e-186,1.0,7.422896628676724e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583299228628362}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023334790044473336}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001665016428418306}, {""feature"": ""roll7_mm"", ""shap_value"": 2.8711144085813434e-07}]",0.34397050954691,0.0125000002165615,0.0125000002165615,0.0125000002165615,8,,
2024-07-23,2024-07-24,1,Kuruṇægala,Drought,1.1434931112001818e-184,1.0,1.967435465709307e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582730848306008}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02336102614301936}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016388496154598094}, {""feature"": ""roll7_mm"", ""shap_value"": 4.722232171690266e-06}]",1.7510276093487702,0.6696970202033613,0.6696970202033613,0.6696970202033613,33,,
2024-07-23,2024-07-24,1,Kægalla,Drought,1.95351258272877e-183,1.0,1.5718849215549683e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8577721645561324}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023594428909243334}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0014046519347280899}, {""feature"": ""roll7_mm"", ""shap_value"": 3.804205968428731e-05}]",3.6474691058708952,1.2181818323613187,1.2181818323613187,1.2181818323613187,11,,
2024-07-23,2024-07-24,1,Kŏḷamba,Drought,5.9305838380516486e-176,1.0,2.9938895934749786e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550057818631325}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024996060722391283}, {""feature"": ""y_pred_mm"", ""shap_value"": -2.4901220325619644e-06}, {""feature"": ""roll7_mm"", ""shap_value"": 6.311268407575843e-07}]",4.046820394577972,2.9999998255090263,2.9999998255090263,2.9999998255090263,5,,
2024-07-23,2024-07-24,1,Mahanuvara,Drought,2.6432729681177345e-184,1.0,2.551433563978061e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582388488700694}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023376840954009284}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001623038357031436}, {""feature"": ""roll7_mm"", ""shap_value"": 7.3321232847145534e-06}]",1.904305918111272,0.7749999389945231,0.7749999389945231,0.7749999389945231,12,,
2024-07-23,2024-07-24,1,Mannārama,Drought,1.0150690100869825e-186,1.0,7.039617040954066e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583301098485284}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023334698525148734}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001665097817133053}, {""feature"": ""roll7_mm"", ""shap_value"": 2.730337880681166e-07}]",0.3411937191018752,0.0,0.0,0.0,15,,
2024-07-23,2024-07-24,1,Maḍakalapuva,Drought,1.5464393751293284e-186,1.0,8.456114885824417e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583294098204213}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023335038453151734}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016647908077448842}, {""feature"": ""roll7_mm"", ""shap_value"": 3.261245037824295e-07}]",0.3524559397219703,0.0437499950363754,0.0437499950363754,0.0437499950363754,16,,
2024-07-23,2024-07-24,1,Mulativ,Drought,1.01734499709086e-186,1.0,7.0559392060613905e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583301097214098}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02333469883935263}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016650979788458246}, {""feature"": ""roll7_mm"", ""shap_value"": 2.730084154717316e-07}]",0.3395824647899489,0.0,0.0,0.0,18,,
2024-07-23,2024-07-24,1,Mātale,Drought,1.486879436671251e-185,1.0,1.5788592557896068e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583188002611966}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023339960307208064}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016599377220649775}, {""feature"": ""roll7_mm"", ""shap_value"": 1.1607439924284785e-06}]",0.8633026708261594,0.3416666164850313,0.3416666164850313,0.3416666164850313,12,,
2024-07-23,2024-07-24,1,Mātara,Drought,3.5692537857361835e-175,1.0,1.4963874624503998e-42,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550054469760675}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024996830733526446}, {""feature"": ""y_pred_mm"", ""shap_value"": -2.8207475553342076e-06}, {""feature"": ""roll7_mm"", ""shap_value"": 5.266282933069633e-07}]",3.0633326859882244,3.0428570715839505,3.0428570715839505,3.0428570715839505,7,,
2024-07-23,2024-07-24,1,Mŏṇarāgala,Drought,1.977726471761955e-186,1.0,4.110278423825206e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.858325098744622}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023336915966828915}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016627120842007369}, {""feature"": ""roll7_mm"", ""shap_value"": 6.80963082083999e-07}]",1.3918648076504063,0.213157897110192,0.213157897110192,0.213157897110192,38,,
2024-07-23,2024-07-24,1,Nuvara Ĕliya,Drought,6.712257273997263e-187,1.0,1.1520017900473147e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583242316785914}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02333681390169256}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016618720069045169}, {""feature"": ""roll7_mm"", ""shap_value"": 8.100169526861767e-07}]",2.3619883730937272,0.2400000013842898,0.2400000013842898,0.2400000013842898,10,,
2024-07-23,2024-07-24,1,Puttalama,Drought,5.567244072842907e-184,1.0,8.801151680415502e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582665607747093}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02336408852247169}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016358874985443889}, {""feature"": ""roll7_mm"", ""shap_value"": 5.22179169547797e-06}]",0.7850418274174553,0.6937500407067583,0.6937500407067583,0.6937500407067583,16,,
2024-07-23,2024-07-24,1,Pŏḷŏnnaruva,Drought,1.002408398961451e-186,1.0,6.948844704187206e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583301105661607}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02333469675128785}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001665096904147654}, {""feature"": ""roll7_mm"", ""shap_value"": 2.7317703111748304e-07}]",0.350223100603598,0.0,0.0,0.0,25,,
2024-07-23,2024-07-24,1,Ratnapura,Drought,6.349771264055968e-180,1.0,1.4589965900415994e-44,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8557151505361639}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024616973449062926}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0003828471635172574}, {""feature"": ""roll7_mm"", ""shap_value"": 5.0706768622579834e-05}]",2.605833993220123,1.883333264765372,1.883333264765372,1.883333264765372,24,,
2024-07-23,2024-07-24,1,Trikuṇāmalaya,Drought,1.016382363267461e-186,1.0,7.049035557757792e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583301097751054}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023334698706631088}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016650979105375524}, {""feature"": ""roll7_mm"", ""shap_value"": 2.730191330096998e-07}]",0.3402635080992799,0.0,0.0,0.0,16,,
2024-07-23,2024-07-24,1,Vavuniyāva,Drought,1.0127097499524533e-186,1.0,7.022699000386846e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583301099808995}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023334698197958283}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001665097648735122}, {""feature"": ""roll7_mm"", ""shap_value"": 2.7306020935514985e-07}]",0.3428677434412094,0.0,0.0,0.0,13,,
2024-07-23,2024-07-24,1,Yāpanaya,Drought,1.68285222639799e-186,1.0,8.902244005322668e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583292976846105}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023335094621184306}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001664743113904344}, {""feature"": ""roll7_mm"", ""shap_value"": 3.343984413331502e-07}]",0.3365167632832103,0.0499999986223406,0.0499999986223406,0.0499999986223406,6,,
2024-07-24,2024-07-25,1,Ampāra,Drought,2.390838510273411e-183,1.0,1.7400659827670648e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582105448511144}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023389984637573507}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001610000356373282}, {""feature"": ""roll7_mm"", ""shap_value"": 9.454458017334882e-06}]",0.7654510218078525,0.8370370552359199,0.8370370552359199,0.8370370552359199,27,,
2024-07-24,2024-07-25,1,Anurādhapura,Drought,3.6220812959310626e-184,1.0,9.34761330245042e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582875257279078}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023354418037283345}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016455641839331694}, {""feature"": ""roll7_mm"", ""shap_value"": 3.6040090740773606e-06}]",0.4650996954667903,0.6061224665950491,0.6061224665950491,0.6061224665950491,49,,
2024-07-24,2024-07-25,1,Badulla,Drought,3.1070473246842174e-179,1.0,1.6490410378155881e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8561020630687236}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02441627305666272}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0005837246132703311}, {""feature"": ""roll7_mm"", ""shap_value"": 6.537207821602498e-05}]",0.4872755317254595,1.7473684179285447,1.7473684179285447,1.7473684179285447,19,,
2024-07-24,2024-07-25,1,Gampaha,Drought,4.3491475897744615e-162,1.0,4.119519946131535e-36,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999625691435}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02499998664251176}, {""feature"": ""y_pred_mm"", ""shap_value"": 3.545689807385455e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -1.0782211703336264e-09}]",1.7418621037450812,5.877777884933517,5.877777884933517,5.877777884933517,9,,
2024-07-24,2024-07-25,1,Gālla,Drought,3.664888884877773e-164,1.0,2.287197347226808e-37,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549998799300834}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02499996210362749}, {""feature"": ""y_pred_mm"", ""shap_value"": 1.4439544912883684e-07}, {""feature"": ""roll7_mm"", ""shap_value"": -2.83882796957291e-09}]",2.625063348864209,5.522222107442509,5.522222107442509,5.522222107442509,9,,
2024-07-24,2024-07-25,1,Hambantŏṭa,Drought,6.066927545409908e-175,1.0,8.153420097857139e-42,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550136168832907}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024992544064640226}, {""feature"": ""y_pred_mm"", ""shap_value"": -7.435182895813158e-06}, {""feature"": ""roll7_mm"", ""shap_value"": 1.2578252969012993e-06}]",1.2520649853337662,2.843749982949386,2.843749982949386,2.843749982949386,16,,
2024-07-24,2024-07-25,1,Kaḷutara,Drought,8.627717706865318e-157,1.0,8.952232759501736e-34,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999541462555}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999980428033454}, {""feature"": ""y_pred_mm"", ""shap_value"": 5.0791392629950805e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -1.7753494854777507e-09}]",1.981664978985644,7.13333342914606,7.13333342914606,7.13333342914606,12,,
2024-07-24,2024-07-25,1,Kilinŏchchi,Drought,2.2132213487631216e-186,1.0,9.521891572024123e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583285688423216}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023335435122979704}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016644119070019676}, {""feature"": ""roll7_mm"", ""shap_value"": 3.915320328021221e-07}]",0.4086846427946758,0.0875000046494512,0.0875000046494512,0.0875000046494512,8,,
2024-07-24,2024-07-25,1,Kuruṇægala,Drought,2.0169050239022342e-177,1.0,7.003468515169824e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8551775169374966}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024903463188535726}, {""feature"": ""y_pred_mm"", ""shap_value"": -9.652282473597562e-05}, {""feature"": ""roll7_mm"", ""shap_value"": 1.5526289035682622e-05}]",1.0614810575741416,2.245454645036566,2.245454645036566,2.245454645036566,33,,
2024-07-24,2024-07-25,1,Kægalla,Drought,3.375596897859873e-161,1.0,1.1153928661339372e-35,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999661831107}, {""feature"": ""roll3_mm"", ""shap_value"": 0.0249999874333919}, {""feature"": ""y_pred_mm"", ""shap_value"": 3.1016800312172466e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -1.0429708815345995e-09}]",1.667432336394203,6.072726932555952,6.072726932555952,6.072726932555952,11,,
2024-07-24,2024-07-25,1,Kŏḷamba,Drought,1.405833298474295e-156,1.0,1.2719870626738929e-33,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999623437701}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999983679090874}, {""feature"": ""y_pred_mm"", ""shap_value"": 3.9063023888480375e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -1.495552941904732e-09}]",1.8218911907011068,7.159999552093782,7.159999552093782,7.159999552093782,5,,
2024-07-24,2024-07-25,1,Mahanuvara,Drought,1.5479270074758895e-171,1.0,3.486209310136001e-40,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550004799196295}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999721736049127}, {""feature"": ""y_pred_mm"", ""shap_value"": -2.6386885302459584e-07}, {""feature"": ""roll7_mm"", ""shap_value"": 4.580350634712793e-08}]",1.0387289427404551,3.599999600022941,3.599999600022941,3.599999600022941,12,,
2024-07-24,2024-07-25,1,Mannārama,Drought,9.06252621869404e-187,1.0,6.024899682630162e-47,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.858330022068791}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023334720195843706}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016650412626810426}, {""feature"": ""roll7_mm"", ""shap_value"": 2.825883783069e-07}]",0.4706381486109119,0.0066666667821661,0.0066666667821661,0.0066666667821661,15,,
2024-07-24,2024-07-25,1,Maḍakalapuva,Drought,5.99692072119005e-184,1.0,1.097649486124764e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582733530665744}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023360957190179804}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.001639026250712522}, {""feature"": ""roll7_mm"", ""shap_value"": 4.699584290446257e-06}]",0.5520519156381241,0.6687499987854687,0.6687499987854687,0.6687499987854687,16,,
2024-07-24,2024-07-25,1,Mulativ,Drought,1.674195694146381e-185,1.0,2.497740508422799e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583220609988043}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023338481047540657}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016614590960550742}, {""feature"": ""roll7_mm"", ""shap_value"": 9.006400421528171e-07}]",0.3590991801063294,0.2833333416429397,0.2833333416429397,0.2833333416429397,18,,
2024-07-24,2024-07-25,1,Mātale,Drought,8.915076389063963e-179,1.0,2.241192553659681e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8557152977866436}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024616986860208086}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.000383007466710706}, {""feature"": ""roll7_mm"", ""shap_value"": 5.070641019098293e-05}]",0.7052185843015737,1.883333331672524,1.883333331672524,1.883333331672524,12,,
2024-07-24,2024-07-25,1,Mātara,Drought,3.8705155842849235e-163,1.0,5.737742899448356e-37,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549998462226805}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999949355842536}, {""feature"": ""y_pred_mm"", ""shap_value"": 1.919332608714408e-07}, {""feature"": ""roll7_mm"", ""shap_value"": -3.921451862884395e-09}]",2.8212085609548825,5.78571422929487,5.78571422929487,5.78571422929487,7,,
2024-07-24,2024-07-25,1,Mŏṇarāgala,Drought,6.872266773641946e-183,1.0,2.7881540375365232e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8581409869609847}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02342222698578423}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0015777610709368436}, {""feature"": ""roll7_mm"", ""shap_value"": 1.4530714500034236e-05}]",0.7791658834184437,0.9447368623478556,0.9447368623478556,0.9447368623478556,38,,
2024-07-24,2024-07-25,1,Nuvara Ĕliya,Drought,4.7671523765286996e-172,1.0,1.9436215636508947e-40,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8550007880436407}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02499955261625194}, {""feature"": ""y_pred_mm"", ""shap_value"": -4.314110798736559e-07}, {""feature"": ""roll7_mm"", ""shap_value"": 7.43415194039837e-08}]",1.0961982726242545,3.4899998757100703,3.4899998757100703,3.4899998757100703,10,,
2024-07-24,2024-07-25,1,Puttalama,Drought,1.6095087008349924e-181,1.0,1.0465344856994815e-44,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8576327255039594}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02366089667606418}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0013390921655663454}, {""feature"": ""roll7_mm"", ""shap_value"": 4.545357587472723e-05}]",0.9266554551265744,1.2812500553171509,1.2812500553171509,1.2812500553171509,16,,
2024-07-24,2024-07-25,1,Pŏḷŏnnaruva,Drought,4.786201424415867e-183,1.0,3.2721897654345656e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582025747136887}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023393678795466118}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016063161948044087}, {""feature"": ""roll7_mm"", ""shap_value"": 1.0046275981896724e-05}]",0.3735504138259485,0.8520000051678801,0.8520000051678801,0.8520000051678801,25,,
2024-07-24,2024-07-25,1,Ratnapura,Drought,2.3958940951849166e-164,1.0,3.279853242487001e-37,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999510634178}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999984218605123}, {""feature"": ""y_pred_mm"", ""shap_value"": 4.947042640812693e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -1.1621170969977612e-09}]",1.933593928196644,5.383332965369466,5.383332965369466,5.383332965369466,24,,
2024-07-24,2024-07-25,1,Trikuṇāmalaya,Drought,3.209339879433214e-186,1.0,1.1679842429072766e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583278591934068}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023335776734479622}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016640981524600994}, {""feature"": ""roll7_mm"", ""shap_value"": 4.458149054538396e-07}]",0.3657207746018948,0.1187499978784538,0.1187499978784538,0.1187499978784538,16,,
2024-07-24,2024-07-25,1,Vavuniyāva,Drought,1.8780138740418297e-184,1.0,7.315178652672422e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.858300259277878}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023348545179722232}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016514334018617322}, {""feature"": ""roll7_mm"", ""shap_value"": 2.612534593392918e-06}]",0.396583108655924,0.530769242019069,0.530769242019069,0.530769242019069,13,,
2024-07-24,2024-07-25,1,Yāpanaya,Drought,5.8184360355048986e-186,1.0,1.4896008538186822e-46,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8583260594273583}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023336619067600522}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016632815949993857}, {""feature"": ""roll7_mm"", ""shap_value"": 5.866903724748018e-07}]",0.4014159242324021,0.1833333275339471,0.1833333275339471,0.1833333275339471,6,,
2024-07-25,2024-07-26,1,Ampāra,Drought,6.665444727558938e-183,1.0,3.726459566689315e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8581807420289723}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023403791450446944}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0015962038052502424}, {""feature"": ""roll7_mm"", ""shap_value"": 1.1653916162876823e-05}]",0.400151007750233,0.8888889095686918,0.8888889095686918,0.8888889095686918,27,,
2024-07-25,2024-07-26,1,Anurādhapura,Drought,2.6642098377705778e-183,1.0,2.5249450158334205e-45,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8582318954019207}, {""feature"": ""roll3_mm"", ""shap_value"": 0.023380112763409996}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0016198809587794245}, {""feature"": ""roll7_mm"", ""shap_value"": 7.856383780801071e-06}]",0.3630191744781204,0.7918367516426518,0.7918367516426518,0.7918367516426518,49,,
2024-07-25,2024-07-26,1,Badulla,Drought,5.4727782508874086e-179,1.0,2.2540832005054164e-43,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8559555836026763}, {""feature"": ""roll3_mm"", ""shap_value"": 0.0244917841104741}, {""feature"": ""y_pred_mm"", ""shap_value"": -0.0005082143493843894}, {""feature"": ""roll7_mm"", ""shap_value"": 6.083022656606582e-05}]",0.4201215136188502,1.7947368372600705,1.7947368372600705,1.7947368372600705,19,,
2024-07-25,2024-07-26,1,Gampaha,Drought,3.333702553737805e-153,1.0,3.771441066115214e-32,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999542792116}, {""feature"": ""roll3_mm"", ""shap_value"": 0.02499997828115226}, {""feature"": ""y_pred_mm"", ""shap_value"": 5.3129806300983295e-08}, {""feature"": ""roll7_mm"", ""shap_value"": -2.09983795455837e-09}]",2.023219860027539,7.966666702551695,7.966666702551695,7.966666702551695,9,,
2024-07-25,2024-07-26,1,Gālla,Drought,2.3398673176937022e-157,1.0,3.198208555527729e-34,0.6,0.6,0.5,"[{""feature"": ""roll30_mm"", ""shap_value"": 0.8549999073135945}, {""feature"": ""roll3_mm"", ""shap_value"": 0.024999961822970707}, {""feature"": ""y_pred_mm"", ""shap_value"": 1.1783464716821901e-07}, {""feature"": ""roll7_mm"", ""shap_value"": -3.380880436720801e-09}]",2.5215118261502685,7.077777587840387,7.077777587840387,7.077777587840387,9,,
